CUST_ORD_NBR,SVC_LINE_NBR,SVC_NOTE_NBR,STR_LOC_ID,LAST_UPD_SNSH_ID,LAST_UPD_TS,SRC_CRT_TS,CRT_USER_AUD_ID,TKLR_BIN_CD,FLLW_UP_DT,CLS_DT,CLS_USER_AUD_ID,SRC_LAST_UPD_TS,SVC_NOTE_TXT,PREV_TKLR_BIN_CD,TBIN_UPD_USER_ID,TBIN_UPD_TS,CRT_SRC_MOD_ID,UPD_SRC_MOD_ID,ASSG_ASSOC_USER_ID,ACTV_FLG
661105,13,6,258,4583424,21Apr2016 18:40:30.124,20Apr2016 19:41:36.001,MC1,4,,,,21Apr2016 10:15:11.729,"** READ BEFORE SALE ** Warning: No moisture test performed in the following rooms: M/BED, KITCHEN/LW HALL/LW HALL/FOYER/DINETTE/PA, DR, LR, FAM/GRT. Please discuss potential issues and costs with customer if moisture turns out to be a problem at (CONT)",-1,,,sv,,,N
661105,13,2,258,4583424,21Apr2016 18:40:30.119,20Apr2016 19:41:36.001,MC1,4,,,,21Apr2016 10:15:11.729,** READ BEFORE SALE ** CONT: addressed prior to completing purchase. .  NOTHING VERIFIED BY THDMS. . - PLEASE VERIFY ALL AREAS WITH CUSTOMER. .,-1,,,sv,,,N
661105,13,7,258,4583424,21Apr2016 18:40:30.119,20Apr2016 19:41:36.001,MC1,4,,,,21Apr2016 10:15:11.729,"** READ BEFORE SALE ** CONT: time of installation.. Resolution: -moisture test will be performed upon installation, areas need to be dry as possible prior to installation to avoid any charges/delays. Poly Moisture Block included in quote.",-1,,,sv,,,N
661105,13,1,258,4583424,21Apr2016 18:40:30.119,20Apr2016 19:41:36.001,MC1,4,,,,21Apr2016 10:15:11.729,** READ BEFORE SALE ** Warning: Appliance(s) may not have enough clearance in the following rooms: KITCHEN/LW HALL/LW H.. Resolution: THD STORE TO DISCUSS WITH CUST-. Suggested Resolution: Quote contains PROJECT REQUIREMENTS that will need to be (CONT),-1,,,sv,,,N
661105,13,5,258,4583424,21Apr2016 18:40:30.119,20Apr2016 19:41:36.001,MC1,4,,,,21Apr2016 10:15:11.729,** READ BEFORE SALE ** CONT: VERIFY ALL AREAS WITH CUSTOMER. .,-1,,,sv,,,N
661105,13,3,258,4583424,21Apr2016 18:40:30.119,20Apr2016 19:41:36.001,MC1,4,,,,21Apr2016 10:15:11.729,"** READ BEFORE SALE ** Warning: Inform customer that there will be a height difference between rooms. If this is not acceptable, additional charges for build up or rip up will apply. See diagram for more information. Please discuss with installer (CONT)",-1,,,sv,,,N
661105,13,4,258,4583424,21Apr2016 18:40:30.118,20Apr2016 19:41:36.001,MC1,4,,,,21Apr2016 10:15:11.729,** READ BEFORE SALE ** CONT: and customer. . Resolution: THD STORE TO DISCUSS WITH CUST. Suggested Resolution: Quote contains PROJECT REQUIREMENTS that will need to be addressed prior to completing purchase. .  NOTHING VERIFIED BY THDMS. . - PLEASE (CONT),-1,,,sv,,,N
659201,11,2,258,4793630,21Jun2016 18:45:41.268,21Apr2016 12:10:51.001,GXN6917,4,,,,21Jun2016 4:00:20.068,I called YOW to get shipping info. Tracing number is 337656304. The tracing number has not populated in SEFL yet. Gloria at YOW stated the product showed it shipped out on 4-19-16. I will follow up on this order on 4/22/16,-1,,,sv,,,Y
657866,1,5,258,4744673,07Jun2016 18:48:39.572,21Apr2016 14:38:45.001,CMV407,4,,,,07Jun2016 7:53:44.263,Status: Customer not ready - 7 days- On Hold pending remeasure,-1,,,sv,,,Y
657866,2,1,258,4744673,07Jun2016 18:48:39.572,21Apr2016 14:39:05.001,CMV407,4,,,,07Jun2016 7:53:44.263,Status: Customer not ready - 7 days- see previous,-1,,,sv,,,Y
661227,1,4,258,4659337,14May2016 7:35:07.248,21Apr2016 14:56:30.001,CMV407,4,,,,13May2016 15:42:16.598,Status: Pending Order Completion - 7 days- see previous,-1,,,sv,,,Y
662866,1,3,258,4646934,10May2016 18:48:59.204,21Apr2016 15:44:29.001,INSTLR,5,21Apr2016,22Apr2016,CMV407,10May2016 8:47:40.747,"**FROM D30 SVC PROV:4/20/16 - LM for Ms. S to call so we can determine what is needed and so she can cancel the measure and just get the door installed. : PHANTOM,ORDERS",-1,,,sv,,,Y
662869,1,1,258,4695604,24May2016 18:51:03.727,22Apr2016 9:30:39.001,CMV407,3,22Apr2016,24May2016,PXO9720,24May2016 8:40:37.778,measure date?,-1,,,sv,,,Y
662869,1,2,258,4695604,24May2016 18:51:03.694,22Apr2016 9:30:54.001,CMV407,4,,,,24May2016 8:40:37.778,Checking Status: Email/PN Note Sent - 2 days- see previous,-1,,,sv,,,Y
661105,14,3,258,4586857,22Apr2016 18:38:06.491,22Apr2016 10:06:54.001,MC1,4,,,,22Apr2016 6:13:50.040,** READ BEFORE SALE ** CONT: and customer. . Resolution: VERIFIED WITH CUSTOMER,-1,,,sv,,,N
661105,14,5,258,4586857,22Apr2016 18:38:06.399,22Apr2016 10:06:54.001,MC1,4,,,,22Apr2016 6:13:50.040,** READ BEFORE SALE ** CONT: installation.. Resolution: VERIFIED WITH CUSTOMER,-1,,,sv,,,N
661105,14,1,258,4586857,22Apr2016 18:38:06.404,22Apr2016 10:06:54.001,MC1,4,,,,22Apr2016 6:13:50.040,** READ BEFORE SALE ** Warning: Appliance(s) may not have enough clearance in the following rooms: KITCHEN/LW HALL/LW H.. Resolution: CUSTOMER TO VERIFY THAT THERE IS ENOUGH CLEARANCE,-1,,,sv,,,N
661105,14,4,258,4586857,22Apr2016 18:38:06.406,22Apr2016 10:06:54.001,MC1,4,,,,22Apr2016 6:13:50.040,"** READ BEFORE SALE ** Warning: No moisture test performed in the following rooms: KITCHEN/LW HALL/LW HALL/FOYER/DINETTE/PA, DR, LR, FAM/GRT. Please discuss potential issues and costs with customer if moisture turns out to be a problem at time of (CONT)",-1,,,sv,,,N
661105,14,2,258,4586857,22Apr2016 18:38:06.400,22Apr2016 10:06:54.001,MC1,4,,,,22Apr2016 6:13:50.040,"** READ BEFORE SALE ** Warning: Inform customer that there will be a height difference between rooms. If this is not acceptable, additional charges for build up or rip up will apply. See diagram for more information. Please discuss with installer (CONT)",-1,,,sv,,,N
659201,19,5,258,4793630,21Jun2016 18:45:41.268,22Apr2016 16:17:32.001,GMA4840,3,22Apr2016,22Apr2016,AXS9276,21Jun2016 4:00:20.068,Customer's materials are being delivered to her house on 4/23/16. Please contact customer to schedule installation and have it completed no later than 4/30/16. Thx.,-1,,,sv,,,Y
659201,13,1,258,4793630,21Jun2016 18:45:41.247,22Apr2016 23:03:53.001,GXN6917,11,23Apr2016,23Apr2016,ABV331,21Jun2016 4:00:20.068,Adam: The flooring is located in receiving RC-005.,-1,,,,,ABV331,Y
659201,20,2,258,4793630,21Jun2016 18:45:41.268,22Apr2016 23:07:12.001,GXN6917,11,23Apr2016,23Apr2016,ABV331,21Jun2016 4:00:20.068,"Adam: Please pull product for delivery. Disregard the carpet on the delivery. Only items being delivered are the QR, Transitions, repair kit and vinyl plank flooring.",-1,,,,,ABV331,Y
659201,20,3,258,4793630,21Jun2016 18:45:41.282,24Apr2016 12:28:38.001,JEO5130,11,24Apr2016,24Apr2016,GMA4840,21Jun2016 4:00:20.068,"Gant/D23--Can we sign out all the remaining items on this order?, cust said she got everything via delivery but I wanted to confirm with you, thanks",-1,,,,,GMA4840,Y
659201,13,2,258,4793630,21Jun2016 18:45:41.279,24Apr2016 12:30:07.001,JEO5130,4,,,,21Jun2016 4:00:20.068,"2nd Call to Reschedule - 7 days- Following up with Gant/D23 on this, pushing out, thanks",-1,,,,,,Y
659201,13,3,258,4793630,21Jun2016 18:45:41.266,24Apr2016 12:30:30.001,JEO5130,4,,,,21Jun2016 4:00:20.068,"2nd Call to Reschedule - 7 days- See previous note, thanks",-1,,,,,,Y
662261,1,3,258,4702576,26May2016 18:54:32.092,25Apr2016 9:36:04.001,SYSCOM,4,,,,26May2016 6:01:58.634,** FROM VNDR ATTN:S0101 PRODUCT SHIPPED; EXPECTED DELIVERY ON 2016-04-27T00:00:00-0400 BOL# - 617331 PRO# - 0000162746 TRK# - NA,-1,,,SYSCOM,,,Y
661105,15,5,258,4755016,10Jun2016 18:43:00.492,25Apr2016 9:36:05.001,MC1,4,,,,10Jun2016 11:39:26.852,** READ BEFORE SALE ** CONT: installation.. Resolution: VERIFIED WITH CUSTOMER,-1,,,sv,,,Y
661105,15,1,258,4755016,10Jun2016 18:43:00.491,25Apr2016 9:36:05.001,MC1,4,,,,10Jun2016 11:39:26.852,** READ BEFORE SALE ** Warning: Appliance(s) may not have enough clearance in the following rooms: KITCHEN/LW HALL/LW H.. Resolution: CUSTOMER TO VERIFY THAT THERE IS ENOUGH CLEARANCE,-1,,,sv,,,Y
661105,15,2,258,4755016,10Jun2016 18:43:00.484,25Apr2016 9:36:05.001,MC1,4,,,,10Jun2016 11:39:26.852,"** READ BEFORE SALE ** Warning: Inform customer that there will be a height difference between rooms. If this is not acceptable, additional charges for build up or rip up will apply. See diagram for more information. Please discuss with installer (CONT)",-1,,,sv,,,Y
661105,16,1,258,4755016,10Jun2016 18:43:00.509,25Apr2016 9:36:05.001,MC1,4,,,,10Jun2016 11:39:26.852,** READ BEFORE SALE ** Installer Issue(s): Multiple stairs found on plan for wood or laminate installation. Job requires review for feasibility and installation costs. . . Resolution: STAIRS INCLUDED IN QUOTE,-1,,,sv,,,Y
661105,15,4,258,4755016,10Jun2016 18:43:00.511,25Apr2016 9:36:05.001,MC1,4,,,,10Jun2016 11:39:26.852,"** READ BEFORE SALE ** Warning: No moisture test performed in the following rooms: KITCHEN/LW HALL/LW HALL/FOYER/DINETTE/PA, DR, LR, FAM/GRT. Please discuss potential issues and costs with customer if moisture turns out to be a problem at time of (CONT)",-1,,,sv,,,Y
661105,15,3,258,4755016,10Jun2016 18:43:00.509,25Apr2016 9:36:05.001,MC1,4,,,,10Jun2016 11:39:26.852,** READ BEFORE SALE ** CONT: and customer. . Resolution: VERIFIED WITH CUSTOMER,-1,,,sv,,,Y
659201,19,6,258,4793630,21Jun2016 18:45:41.247,25Apr2016 10:41:26.001,INSTLR,5,25Apr2016,26Apr2016,CMV407,21Jun2016 4:00:20.068,"**FROM D23 SVC PROV:ty : XML,SYSTEM",-1,,,sv,,,Y
657612,1,14,258,4856098,09Jul2016 18:41:58.443,25Apr2016 10:49:00.001,INSTLR,5,25Apr2016,26Apr2016,ERS015,09Jul2016 5:58:29.207,"**FROM D30 SVC PROV:LEFT MESSAGE : XML,SYSTEM",-1,,,sv,,,Y
662869,1,3,258,4695604,24May2016 18:51:03.685,25Apr2016 14:12:40.001,INSTLR,5,25Apr2016,25Apr2016,PXO9720,24May2016 8:40:37.778,"**FROM D30 SVC PROV:Have requested an update from the local installer. KM : PHANTOM,ORDERS",-1,,,sv,,,Y
657866,1,6,258,4744673,07Jun2016 18:48:39.578,26Apr2016 10:53:28.001,INSTLR,5,26Apr2016,26Apr2016,CMV407,07Jun2016 7:53:44.263,"**FROM D23 SVC PROV:cust called RR to schedule measure; please call her and get this scheduled; she is becoming a bit frustrated...thanks Jaaye x3023  : XML,SYSTEM",-1,,,sv,,,Y
665180,1,1,258,4650451,11May2016 18:49:08.586,27Apr2016 12:35:34.001,CMV407,11,27Apr2016,29Apr2016,MXS5668,11May2016 13:00:48.900,Mike-why did you do this as a ship to store order?,-1,,,sv,,MXS5668,Y
661105,1,2,258,4755016,10Jun2016 18:43:00.492,28Apr2016 1:02:07.001,SYSCOM,4,,,,10Jun2016 11:39:26.852,** FROM VNDR ATTN:S0102 UPDATED DELIVERY DATE; NEW DATE: 2016-05-03T00:00:00-0400,-1,,,SYSCOM,,,Y
662261,2,1,258,4702576,26May2016 18:54:32.124,28Apr2016 12:16:05.001,TAM5409,4,,,,26May2016 6:01:58.634,Customer Not Ready - 7 days- awaiting order,-1,,,,,,Y
661105,16,2,258,4755016,10Jun2016 18:43:00.511,28Apr2016 12:38:45.001,INSTLR,5,28Apr2016,28Apr2016,CMV407,10Jun2016 11:39:26.852,"**FROM D23 SVC PROV:let us know when all material has been delivered to the customer : XML,SYSTEM",-1,,,sv,,,Y
661105,16,3,258,4755016,10Jun2016 18:43:00.492,28Apr2016 13:26:03.001,CMV407,11,05May2016,09May2016,CMV407,10Jun2016 11:39:26.852,***Johnson-notify RR when delivery is scheduled,-1,,,sv,,CMV407,Y
589107,18,22,258,4608768,29Apr2016 7:44:42.397,28Apr2016 14:18:10.328,INSTLR,5,28Apr2016,29Apr2016,CMV407,29Apr2016 7:08:25.273,"**FROM D59 SVC PROV:OK EVERYONE IS ON BOARD FOR WED 5-4-2016  TO INSTALL AND COMPLETE : JASON,PIRKLE",-1,,,,,,Y
661105,15,6,258,4755016,10Jun2016 18:43:00.493,28Apr2016 15:00:36.001,CMV407,4,,,,10Jun2016 11:39:26.852,emailed Vickie to reverse the M/D's,-1,,,sv,,,Y
661105,1,3,258,4755016,10Jun2016 18:43:00.493,29Apr2016 1:01:44.001,SYSCOM,4,,,,10Jun2016 11:39:26.852,** FROM VNDR ATTN:S0102 UPDATED DELIVERY DATE; NEW DATE: 2016-05-04T00:00:00-0400,-1,,,SYSCOM,,,Y
589107,18,23,258,4633302,06May2016 18:51:31.407,29Apr2016 7:09:35.355,CMV407,11,03May2016,06May2016,CMV407,06May2016 9:24:05.054,***Riaz appointment 5/4,-1,,,,,CMV407,Y
589107,18,24,258,4610246,29Apr2016 18:51:11.713,29Apr2016 7:09:46.972,CMV407,3,,29Apr2016,TXH9945,29Apr2016 13:18:00.684,What time?,-1,,,,,,Y
661227,1,5,258,4659337,14May2016 7:35:07.232,29Apr2016 8:36:32.001,CMV407,4,,,,13May2016 15:42:16.598,Status: Pending Order Completion - 7 days- waiting for kitchen cabinets to be installed,-1,,,sv,,,Y
657866,1,7,258,4744673,07Jun2016 18:48:39.570,29Apr2016 8:45:54.001,CMV407,4,,,,07Jun2016 7:53:44.263,Status: Customer not ready - 7 days- Measure complete for landing,-1,,,sv,,,Y
657866,2,2,258,4744673,07Jun2016 18:48:39.602,29Apr2016 8:46:09.001,CMV407,4,,,,07Jun2016 7:53:44.263,Status: Customer not ready - 7 days- see previous,-1,,,sv,,,Y
661105,1,4,258,4755016,10Jun2016 18:43:00.491,29Apr2016 11:34:17.001,SYSCOM,4,,,,10Jun2016 11:39:26.852,** FROM VNDR ATTN:S0102 UPDATED DELIVERY DATE; NEW DATE: 2016-05-02T00:00:00-0400,-1,,,SYSCOM,,,Y
589107,18,25,258,4610246,29Apr2016 18:51:11.703,29Apr2016 13:18:16.788,INSTLR,5,29Apr2016,29Apr2016,CMV407,29Apr2016 14:32:26.504,"**FROM D59 SVC PROV:10--12 : THOMAS,HICKS",-1,,,,,,Y
657612,1,15,258,4856098,09Jul2016 18:41:58.300,29Apr2016 19:23:04.001,INSTLR,5,29Apr2016,03May2016,ERS015,09Jul2016 5:58:29.207,"**FROM D30 SVC PROV:lm : XML,SYSTEM",-1,,,sv,,,Y
662261,3,1,258,4702576,26May2016 18:54:32.101,30Apr2016 9:07:43.001,INSTLR,5,30Apr2016,02May2016,CMV407,26May2016 6:01:58.634,"**FROM D30 SVC PROV:is s/o in? : XML,SYSTEM",-1,,,sv,,,Y
666185,1,2,258,4648923,11May2016 7:33:20.477,30Apr2016 16:40:15.001,ApplOE,2,30Apr2016,30Apr2016,ApplOE,11May2016 1:50:20.067,Appliance Ordering System - The Delivery Has Been Successfully Scheduled. Delivery Date = Sat May 07 00:00:00 EDT 2016,-1,,,sv,,,Y
666185,1,3,258,4648923,11May2016 7:33:20.456,30Apr2016 16:40:15.001,ApplOE,2,30Apr2016,30Apr2016,ApplOE,11May2016 1:50:20.067,Appliance Ordering System - This Order Status Has Been Successfully Updated To DONE.,-1,,,sv,,,Y
666185,3,1,258,4648923,11May2016 7:33:20.452,30Apr2016 16:40:15.001,ApplOE,2,30Apr2016,30Apr2016,ApplOE,11May2016 1:50:20.067,Appliance Ordering System - This Order Was Successfully Placed With The Vendor. Shipping Number =1JJB059351  2153645701216704554,-1,,,sv,,,Y
666185,4,2,258,4648923,11May2016 7:33:20.477,30Apr2016 16:40:15.001,ApplOE,2,30Apr2016,30Apr2016,ApplOE,11May2016 1:50:20.067,Appliance Ordering System - This Order Status Has Been Successfully Updated To DONE.,-1,,,sv,,,Y
666185,4,1,258,4648923,11May2016 7:33:20.456,30Apr2016 16:40:15.001,ApplOE,2,30Apr2016,30Apr2016,ApplOE,11May2016 1:50:20.067,Appliance Ordering System - This Order Was Successfully Placed With The Vendor. Shipping Number = 666185,-1,,,sv,,,Y
666185,1,1,258,4648923,11May2016 7:33:20.476,30Apr2016 16:40:15.001,ApplOE,2,30Apr2016,30Apr2016,ApplOE,11May2016 1:50:20.067,Appliance Ordering System - This Order Was Successfully Placed With The Vendor. Shipping Number = 666185,-1,,,sv,,,Y
666185,3,2,258,4648923,11May2016 7:33:20.476,30Apr2016 16:40:15.001,ApplOE,2,30Apr2016,30Apr2016,ApplOE,11May2016 1:50:20.067,Appliance Ordering System - This Order Status Has Been Successfully Updated To DONE.,-1,,,sv,,,Y
649373,6,3,258,4620356,02May2016 19:05:06.538,01May2016 13:32:57.001,RTN01,5,01May2016,02May2016,CMV407,02May2016 14:41:26.293,CXB370 processed 3rd party return. Merchandise is with Vendor.,-1,,,sv,,,Y
659201,19,7,258,4793630,21Jun2016 18:45:41.282,01May2016 15:47:32.001,GMA4840,11,02May2016,02May2016,CMV407,21Jun2016 4:00:20.068,Claudia - Customer visited store today with two issues on her recent vinyl and carpet install: 1) the vinyl install was delayed until 5/2/16 which was past the originally expected install date no later than 4/29/16. She has now decided to have someone els,-1,,,sv,,CMV407,Y
659201,19,8,258,4793630,21Jun2016 18:45:41.247,01May2016 15:49:54.001,GMA4840,11,02May2016,02May2016,CMV407,21Jun2016 4:00:20.068,CONT...from binding to the installer until 4/29/16 and she's now being told by RR they can't install it until 5/11/16. Customer is emailing you pictures of how RR left the stairs from the rip-up in mid-April. She wants to have RR come back ASAP with a mor,-1,,,sv,,CMV407,Y
649373,6,4,258,4620356,02May2016 19:05:06.427,02May2016 7:15:50.001,CMV407,11,02May2016,02May2016,CXB370,02May2016 14:41:26.293,"Carolyn-service plans are to be returned to the store, not at 3rd party. Otherwise this is fine",-1,,,sv,,CXB370,Y
666293,1,1,258,4643419,09May2016 18:53:45.989,02May2016 9:31:13.001,INSTLR,5,02May2016,05May2016,CMV407,09May2016 7:32:22.684,"**FROM D30 SVC PROV:ORDER IS ON HOLD. PER EPA STANDARDS ALL HOMES BUILT BEFORE 1978 MUST HAVE A LEAD TEST. HOME WAS BUILT IN 1955. NEED PO FOR 20.00 FOR LEAD TEST. PUT A NOTE INTO THE SYSTEM WHEN CORRECTED. : KYLE,BYRAM",-1,,,sv,,,Y
659201,15,3,258,4793630,21Jun2016 18:45:41.266,02May2016 9:32:55.001,CMV407,4,,,,21Jun2016 4:00:20.068,"I emailed Donnie the photos sent to me by the customer. He is moving up the binding install date. I refunded the customer for the vinyl install, emailed her the receipt and responded to her email with what I had done and what Donnie said was going to happ",-1,,,sv,,,Y
662261,3,2,258,4702576,26May2016 18:54:32.083,02May2016 10:11:07.001,CMV407,3,02May2016,02May2016,XXS9057,26May2016 6:01:58.634,Yes!,-1,,,sv,,,Y
661105,3,2,258,4755016,10Jun2016 18:43:00.484,02May2016 11:04:32.001,SYSCOM,4,,,,10Jun2016 11:39:26.852,** FROM VNDR ATTN:S0308 PRODUCT SHIPPED; EXPECTED DELIVERY ON 2016-05-03T00:00:00-0400 BOL# - 00089590026652958 PRO# - 1Z5XX1170358993668 TRK# - 1Z5XX1170358993668,-1,,,SYSCOM,,,Y
666310,1,1,258,4653906,12May2016 18:47:24.933,02May2016 12:36:53.001,mcConfir,4,02May2016,,,12May2016 3:44:43.520,Measure has been confirmed with vendor.,-1,,,,,,Y
664027,9,1,258,4623757,03May2016 18:53:23.271,02May2016 14:45:46.001,MC1,4,,,,03May2016 11:01:34.079,** READ BEFORE SALE ** Warning: This line item is missing the following rooms: LANDING. Please confirm with customer that they do not want the same product installed in these rooms.. Resolution: on line 2,-1,,,sv,,,N
661105,1,5,258,4755016,10Jun2016 18:43:00.484,02May2016 18:18:50.001,SYSCOM,4,,,,10Jun2016 11:39:26.852,** FROM VNDR ATTN:S01000002 PRODUCT SHIPPED; EXPECTED DELIVERY ON 2016-05-05T00:00:00-0400 BOL# - 6757323 PRO# - 3288 1893-3,-1,,,SYSCOM,,,Y
657612,1,16,258,4856098,09Jul2016 18:41:58.300,02May2016 21:32:14.001,INSTLR,5,02May2016,03May2016,ERS015,09Jul2016 5:58:29.207,"**FROM D30 SVC PROV:to store: please reach out to the customer and let us know if they still want the measure or to cancel the PO. have them call us at 770-591-5701 to schedule. putting on hold 1 week : XML,SYSTEM",-1,,,sv,,,Y
661105,1,6,258,4755016,10Jun2016 18:43:00.511,03May2016 8:19:10.001,CMV407,11,03May2016,09May2016,GXN6917,10Jun2016 11:39:26.852,Geraldine-please see previous note and contact the customer.,-1,,,sv,,GXN6917,Y
661105,1,7,258,4755016,10Jun2016 18:43:00.492,03May2016 8:20:15.001,CMV407,11,09May2016,06May2016,CMV407,10Jun2016 11:39:26.852,**Johnson - follow up with Geraldine,-1,,,sv,,CMV407,Y
662261,3,3,258,4702576,26May2016 18:54:32.126,03May2016 10:13:02.001,INSTLR,5,03May2016,03May2016,ERS015,26May2016 6:01:58.634,"**FROM D30 SVC PROV:LM : XML,SYSTEM",-1,,,sv,,,Y
657612,1,17,258,4856098,09Jul2016 18:41:58.293,03May2016 13:11:43.001,ERS015,3,05May2016,03May2016,ERS015,09Jul2016 5:58:29.207,"05/03 I lmom again for the customer. If he doesn't response in a couple of days, I will cancel the measure. Thanks Ella",-1,,,sv,,,Y
657612,1,18,258,4856098,09Jul2016 18:41:58.300,03May2016 13:13:05.001,ERS015,11,05May2016,12May2016,ERS015,09Jul2016 5:58:29.207,05/03 Robins: he need to call Jd Doors to measure for a door.,-1,,,sv,,ERS015,Y
657612,1,19,258,4856098,09Jul2016 18:41:58.293,03May2016 13:13:49.001,ERS015,4,,,,09Jul2016 5:58:29.207,Status: Customer not ready - 7 days- 05/3 pushing out the date. No response from the customer,-1,,,sv,,,Y
661105,1,8,258,4755016,10Jun2016 18:43:00.493,03May2016 13:36:53.001,GXN6917,4,,,,10Jun2016 11:39:26.852,I spoke with Dione. She stated she seen the sample of the wood at another location and did not like the color. I suggested that she wait for the flooring to come into the store so she can look at a the actual flooring and not a sample.,-1,,,sv,,,Y
661105,1,9,258,4755016,10Jun2016 18:43:00.491,03May2016 13:37:21.001,GXN6917,4,,,,10Jun2016 11:39:26.852,I will call her when the tile gets in so she can see it,-1,,,sv,,,Y
661105,1,10,258,4755016,10Jun2016 18:43:00.484,03May2016 13:37:56.001,GXN6917,11,03May2016,04May2016,CMV407,10Jun2016 11:39:26.852,claudia: see prev notes,-1,,,sv,,CMV407,Y
666293,2,1,258,4643419,09May2016 18:53:45.993,03May2016 14:21:37.001,CMV407,3,03May2016,04May2016,KXB9439,09May2016 7:32:22.684,Here's the PO for the lead test,-1,,,sv,,,Y
664027,26,2,258,4776001,16Jun2016 18:37:23.934,03May2016 15:09:54.001,MC1,4,,,,16Jun2016 5:52:13.057,** READ BEFORE SALE ** Installer Issue(s): Installer will not install this type of floating flooring on stairs. Remove stairs from quote or discuss alternatives. . . Resolution: THD to discuss,-1,,,sv,,,Y
664027,27,1,258,4776001,16Jun2016 18:37:23.954,03May2016 15:09:54.001,MC1,4,,,,16Jun2016 5:52:13.057,"** READ BEFORE SALE ** Warning: This line item is missing the following rooms: CLOSET, BEDS, STAIRS. Please confirm with customer that they do not want the same product installed in these rooms.. Resolution: THD to discuss",-1,,,sv,,,Y
664027,26,1,258,4776001,16Jun2016 18:37:24.057,03May2016 15:09:54.001,MC1,4,,,,16Jun2016 5:52:13.057,** READ BEFORE SALE ** Warning: This line item is missing the following rooms: BATH. Please confirm with customer that they do not want the same product installed in these rooms.. Resolution: THD to discuss,-1,,,sv,,,Y
662261,3,4,258,4702576,26May2016 18:54:32.095,03May2016 17:39:17.001,ERS015,3,05May2016,03May2016,XXS9057,26May2016 6:01:58.634,05/03 The customer cancelled the install. Thanks Ella,-1,,,sv,,,Y
661105,1,11,258,4755016,10Jun2016 18:43:00.509,04May2016 13:44:20.001,CMV407,4,,,,10Jun2016 11:39:26.852,Restock Fee of $736.89 will be charge at time of cancellation. Customer has been emailed this figure.,-1,,,sv,,,Y
666293,1,2,258,4643419,09May2016 18:53:45.999,04May2016 15:03:25.001,INSTLR,5,04May2016,05May2016,CMV407,09May2016 7:32:22.684,"**FROM D30 SVC PROV:Left message trying to schedule site check. : JEFF,DEEGAN",-1,,,sv,,,Y
664027,27,2,258,4776001,16Jun2016 18:37:23.954,04May2016 15:55:01.001,INSTLR,5,04May2016,05May2016,CMV407,16Jun2016 5:52:13.057,"**FROM D23 SVC PROV:Pls let us know when the cust has all mat for the install thanks  : XML,SYSTEM",-1,,,sv,,,Y
664027,25,1,258,4776001,16Jun2016 18:37:24.057,04May2016 16:09:55.001,INSTLR,5,04May2016,05May2016,CMV407,16Jun2016 5:52:13.057,"**FROM D23 SVC PROV:Per measure vanity area and bath 1 are on ply.. foyer is on concrete.. backer board should be 41 sf.. pls adjust. Pls swap the Nat Gray fusion grout to stock Nat gray grout. Add stain blocke : XML,SYSTEM",-1,,,sv,,,Y
664027,25,2,258,4776001,16Jun2016 18:37:23.934,04May2016 16:10:20.001,INSTLR,5,04May2016,05May2016,CMV407,16Jun2016 5:52:13.057,"**FROM D23 SVC PROV:r. Pls add flex bond we need to use it plywood installs.. pls let us know when the the cust has all mat.. pls make sure all tile is same dye lot thanks  : XML,SYSTEM",-1,,,sv,,,Y
664027,26,3,258,4776001,16Jun2016 18:37:23.954,04May2016 16:13:37.001,INSTLR,5,04May2016,05May2016,CMV407,16Jun2016 5:52:13.057,"**FROM D23 SVC PROV:Claudia: Theses stairs are open w, spindles. I will reach out to Wendy to see if HDMS contacted her.. will let ya know thanks Ru : XML,SYSTEM",-1,,,sv,,,Y
664027,7,1,258,4776001,16Jun2016 18:37:23.954,05May2016 6:55:09.001,CMV407,11,05May2016,18May2016,CMV407,16Jun2016 5:52:13.057,"***Evans-cancel Fusion Grout and add in stock product, adjust backerboard to 41SF, add stain blocker and flex bond",-1,,,sv,,CMV407,Y
666293,1,3,258,4643419,09May2016 18:53:46.049,05May2016 7:01:18.001,CMV407,11,05May2016,09May2016,CMV407,09May2016 7:32:22.684,*Dobes-see Danielle.,-1,,,sv,,CMV407,Y
666293,1,4,258,4643419,09May2016 18:53:45.978,05May2016 7:02:20.001,CMV407,3,05May2016,05May2016,KXB9439,09May2016 7:32:22.684,Customer has cancelled the installation,-1,,,sv,,,Y
666293,1,5,258,4643419,09May2016 18:53:45.997,05May2016 8:40:53.001,INSTLR,5,05May2016,05May2016,CMV407,09May2016 7:32:22.684,"**FROM D30 SVC PROV:PER VOICEMAIL CUSTOMER HAS CANCELLED. CANCEL PO IN THE SYSTEM : KYLE,BYRAM",-1,,,sv,,,Y
666293,2,2,258,4643419,09May2016 18:53:45.989,05May2016 8:41:25.001,INSTLR,5,05May2016,05May2016,CMV407,09May2016 7:32:22.684,"**FROM D30 SVC PROV:PER VOICEMAIL CUSTOMER HAS CANCELLED. CANCEL PO IN THE SYSTEM : KYLE,BYRAM",-1,,,sv,,,Y
664027,26,4,258,4776001,16Jun2016 18:37:23.954,05May2016 9:45:39.001,INSTLR,5,05May2016,05May2016,CMV407,16Jun2016 5:52:13.057,"**FROM D23 SVC PROV:Claudia: Here is Wendys info for the stairs. No one asked her about the stairs for this customer. Looks like per notes HDMS handed this one off to the store. We would charge 75 each for the : XML,SYSTEM",-1,,,sv,,,Y
